t_sec,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint1_master_err,joint2_master_err,joint3_master_err,joint4_master_err,joint5_master_err,joint6_master_err
10.953117,0.011237469123625696,0.11515407585262305,-0.6086672654263706,-0.023016704076064553,0.1576074260665336,-0.014751282585057458,0.011237469123625696,-0.07589644127850748,0.046299972258914024,-0.023016704076064553,-0.29118272194020894,-0.014751282585057458
10.955157,0.011391571648362861,0.1151049161889011,-0.6086028141422679,-0.02299882458065676,0.15757735800819941,-0.0147577349519259,0.011391571648362861,-0.07564904134705568,0.046292388990949784,-0.02299882458065676,-0.2910135360924214,-0.0147577349519259
10.957315,0.011546206920318018,0.11505714699809098,-0.6085377449496319,-0.022981115238933116,0.157548866055396,-0.014764582600110756,0.011546206920318018,-0.0756968105378658,0.04635745818358583,-0.022981115238933116,-0.29104202804522483,-0.014764582600110756
10.959797,0.011701074430704818,0.11500418325559221,-0.6084742034016392,-0.02296234215374857,0.1575145229550476,-0.014770172861363009,0.011701074430704818,-0.07574977428036457,0.04642099973157854,-0.02296234215374857,-0.2910763711455732,-0.014770172861363009
10.96205,0.011856421744896126,0.11495213594993225,-0.608410329790749,-0.022943619525496645,0.15748111332433187,-0.01477599348611513,0.011856421744896126,-0.07580182158602453,0.04648487334246865,-0.022943619525496645,-0.2911097807762889,-0.01477599348611513
10.964004,0.012012307154891665,0.11490151364768879,-0.6083458035590319,-0.022925077179365334,0.15744932392468813,-0.014782224747242561,0.012012307154891665,-0.07585244388826799,0.0465493995741858,-0.022925077179365334,-0.2911415701759327,-0.014782224747242561
10.965925,0.01216873071118307,0.11485232946623262,-0.6082806220286356,-0.022906718975875887,0.15741918127119123,-0.014788871153603207,0.01216873071118307,-0.07560994953295787,0.04654243862152019,-0.022906718975875887,-0.2909744372604123,-0.014788871153603207
10.967716,0.01232568573581175,0.11480453914119004,-0.6082148188181571,-0.0228885341646085,0.1573906348804966,-0.014795916908297521,0.01232568573581175,-0.07565773985800045,0.04660824183199874,-0.0228885341646085,-0.2910029836511069,-0.014795916908297521
10.969548,0.012482864195621494,0.11475168302334962,-0.6081504715411047,-0.022869310557036577,0.15735633765686327,-0.01480174120326256,0.012482864195621494,-0.07571059597584087,0.046672589109051144,-0.022869310557036577,-0.29103728087474023,-0.01480174120326256
10.971544,0.012640520465911067,0.11469975392177216,-0.6080857832215041,-0.02285014208428588,0.15732299838635025,-0.014807802118515106,0.012640520465911067,-0.07576252507741833,0.04673727742865175,-0.02285014208428588,-0.2910706201452532,-0.014807802118515106
10.97348,0.012798713061799296,0.11464924869266108,-0.6080204423747921,-0.022831156050455447,0.15729129491091443,-0.014814276010285782,0.012798713061799296,-0.07581303030652942,0.046802618275363694,-0.022831156050455447,-0.29110232362068905,-0.014814276010285782
10.975336,0.012957441876219037,0.11460017907871023,-0.607954447389999,-0.02281235596120651,0.15726125216749243,-0.014821166871072353,0.012957441876219037,-0.07557116179918705,0.046795349796639574,-0.02281235596120651,-0.2909342786235266,-0.014821166871072353
10.977093,0.013116700035975053,0.11455250067987498,-0.6078878319929121,-0.02279373097306695,0.1572328189962749,-0.014828458796912967,0.013116700035975053,-0.0756188401980223,0.04686196519372654,-0.02279373097306695,-0.29096271179474414,-0.014828458796912967
10.978774,0.013276480113035949,0.1145061643353531,-0.6078206323921075,-0.02277526900803106,0.1572059372660613,-0.014836134249032606,0.013276480113035949,-0.07566517654254418,0.04692916479453113,-0.02277526900803106,-0.29098959352495773,-0.014836134249032606
10.980422,0.013436462780319305,0.11445474611423984,-0.6077548857816024,-0.022755762803417803,0.15717323840216968,-0.014842582044544061,0.013436462780319305,-0.07571659476365744,0.0469949114050362,-0.022755762803417803,-0.29102229238884936,-0.014842582044544061
10.982325,0.013596912950636898,0.11440420881106757,-0.6076888297685544,-0.022736302402028636,0.15714145345227118,-0.014849252466483802,0.013596912950636898,-0.07576713206682971,0.04706096741808419,-0.022736302402028636,-0.2910540773387479,-0.014849252466483802
